照片,时间/s,X向力/N,Y向力/N,X向位移/mm,X向应变,X向应力/MPa,Y向位移/mm,Y向应变,Y向应力/MPa
000111.jpg,11.106549295774649,1315.68,1326.33,2.204550704225351,0.07348502347417837,43.856,2.2007492957746493,0.07335830985915498,44.211
000112.jpg,11.206563380281692,1322.18,1333.33,2.2240929577464783,0.0741364319248826,44.07266666666667,2.2217704225352133,0.07405901408450712,44.44433333333333
000113.jpg,11.306577464788733,1329.68,1340.83,2.2451000000000008,0.07483666666666669,44.32266666666667,2.241200000000001,0.0747066666666667,44.69433333333333
000114.jpg,11.406591549295776,1336.68,1347.33,2.263108450704223,0.07543694835680743,44.556000000000004,2.2645999999999997,0.07548666666666666,44.910999999999994
000115.jpg,11.506605633802819,1343.18,1354.33,2.284705633802819,0.07615685446009396,44.772666666666666,2.283411267605638,0.07611370892018794,45.14433333333333
000116.jpg,11.60661971830986,1349.68,1360.33,2.3057000000000016,0.07685666666666673,44.989333333333335,2.3026999999999997,0.07675666666666665,45.34433333333333
000117.jpg,11.706633802816903,1356.6307042253538,1367.9638028169024,2.3232999999999997,0.07744333333333332,45.22102347417846,2.3206295774647874,0.07735431924882624,45.598793427230085
000118.jpg,11.806647887323944,1363.18,1373.33,2.3437,0.07812333333333334,45.43933333333334,2.342447887323944,0.07808159624413147,45.77766666666666
000119.jpg,11.906661971830989,1369.68,1378.83,2.3651999999999997,0.07884,45.656,2.3633000000000006,0.07877666666666669,45.961
000120.jpg,12.00667605633803,1375.18,1384.33,2.3850521126760604,0.07950173708920201,45.839333333333336,2.381508450704226,0.0793836150234742,46.14433333333333
000121.jpg,12.106690140845073,1380.18,1390.33,2.404990140845074,0.08016633802816914,46.006,2.4029901408450733,0.08009967136150245,46.34433333333333
000122.jpg,12.206704225352112,1385.68,1395.33,2.4254042253521124,0.08084680751173708,46.18933333333334,2.423095774647887,0.08076985915492957,46.510999999999996
000123.jpg,12.306718309859155,1390.68,1400.33,2.4452999999999996,0.08150999999999999,46.356,2.4440183098591532,0.08146727699530511,46.67766666666667
000124.jpg,12.406732394366198,1395.18,1404.33,2.466800000000001,0.0822266666666667,46.506,2.4628999999999994,0.08209666666666665,46.811
000125.jpg,12.506746478873241,1400.18,1409.33,2.4852999999999987,0.0828433333333333,46.67266666666667,2.4845535211267578,0.08281845070422526,46.977666666666664
000126.jpg,12.606760563380282,1404.18,1413.33,2.505139436619716,0.08350464788732387,46.806000000000004,2.5029000000000003,0.08343000000000002,47.111
000127.jpg,12.706774647887325,1408.68,1417.33,2.527074647887325,0.08423582159624417,46.956,2.5234000000000005,0.08411333333333335,47.24433333333333
000128.jpg,12.806788732394367,1412.4687323943665,1421.33,2.546800000000001,0.08489333333333336,47.082291079812215,2.5439000000000007,0.08479666666666669,47.37766666666666
000129.jpg,12.906802816901411,1416.68,1425.33,2.566202816901411,0.0855400938967137,47.22266666666667,2.56369718309859,0.085456572769953,47.510999999999996
000130.jpg,13.006816901408452,1420.18,1428.33,2.584900000000001,0.08616333333333337,47.339333333333336,2.5818169014084535,0.08606056338028178,47.611
000131.jpg,13.106830985915494,1424.18,1430.83,2.6075521126760552,0.08691840375586851,47.47266666666667,2.6035000000000004,0.08678333333333335,47.69433333333333
000132.jpg,13.206845070422535,1427.18,1434.33,2.627054929577467,0.08756849765258222,47.57266666666667,2.6229999999999993,0.08743333333333331,47.811
000133.jpg,13.306859154929578,1429.18,1436.33,2.644499999999999,0.08814999999999996,47.63933333333333,2.6434999999999995,0.08811666666666665,47.87766666666666
000134.jpg,13.40687323943662,1432.18,1439.33,2.667,0.08889999999999999,47.739333333333335,2.664999999999999,0.0888333333333333,47.977666666666664
000135.jpg,13.506887323943664,1434.68,1441.83,2.6885000000000012,0.0896166666666667,47.82266666666667,2.6865000000000006,0.08955000000000002,48.061
000136.jpg,13.606901408450705,1436.68,1443.33,2.7078999999999986,0.09026333333333329,47.88933333333333,2.7051,0.09017,48.111
000137.jpg,13.706915492957748,1438.68,1445.33,2.726415492957747,0.0908805164319249,47.956,2.7246845070422516,0.09082281690140839,48.17766666666667
000138.jpg,13.806929577464789,1440.18,1447.33,2.7461,0.09153666666666667,48.006,2.745099999999999,0.0915033333333333,48.24433333333333
000139.jpg,13.906943661971834,1443.6236619718338,1448.33,2.769443661971833,0.09231478873239443,48.12078873239446,2.7647000000000013,0.0921566666666667,48.27766666666666
000140.jpg,14.006957746478873,1444.68,1450.83,2.7871000000000006,0.09290333333333335,48.156,2.783238028169013,0.0927746009389671,48.361
000141.jpg,14.106971830985916,1446.18,1451.33,2.806700000000001,0.0935566666666667,48.206,2.8046999999999986,0.09348999999999995,48.37766666666666
000142.jpg,14.206985915492957,1447.68,1453.33,2.8271000000000015,0.09423666666666672,48.256,2.8232999999999997,0.09410999999999999,48.44433333333333
000143.jpg,14.307,1449.68,1454.33,2.845699999999999,0.09485666666666663,48.32266666666667,2.8437,0.09479,48.477666666666664
000144.jpg,14.407014084507043,1450.18,1454.33,2.867114084507042,0.09557046948356808,48.339333333333336,2.862312676056339,0.0954104225352113,48.477666666666664
000145.jpg,14.507028169014085,1451.18,1456.33,2.887699999999999,0.09625666666666663,48.37266666666667,2.885671830985915,0.09618906103286383,48.544333333333334
000146.jpg,14.607042253521128,1452.18,1457.33,2.9063,0.09687666666666667,48.406,2.9063,0.09687666666666667,48.577666666666666
000147.jpg,14.707056338028169,1454.18,1458.33,2.925756338028169,0.09752521126760563,48.47266666666667,2.9246999999999996,0.09749,48.611
000148.jpg,14.807070422535212,1454.68,1459.33,2.9473704225352115,0.09824568075117372,48.489333333333335,2.9442999999999984,0.09814333333333328,48.64433333333333
